kingdom	phylum	family	genus	specificepithet	country	stateprovince	county
animalia	annelida	spionidae	Streblospio	benedicti	Mexico	Tamaulipas	Tampico
animalia	annelida	spionidae	Dipolydora	socialis	United States	Virginia	Accomack County
animalia	annelida	spionidae	Spiophanes	bombyx	Mexico	Guerrero	La Union De Isidoro Montes De Oca
animalia	annelida	spionidae	Pseudopolydora	kempi	United States	California	Santa Clara County
animalia	annelida	spionidae	Prionospio	malmgreni	Mexico	Sinaloa	Mazatlan
animalia	annelida	spionidae	Streblospio	benedicti	Mexico	Sonora	Guaymas
animalia	annelida	spionidae	Polydora	cornuta	United States	California	San Francisco County
animalia	annelida	spionidae	Streblospio	benedicti	United States	Massachusetts	Dukes County
animalia	annelida	spionidae	Dipolydora	caulleryi	United States	California	Contra Costa County
animalia	annelida	spionidae	Spio	sp.	United States	Hawaii	Honolulu County
animalia	annelida	spionidae	Polydora	cornuta	United States	Massachusetts	Dukes County
animalia	annelida	spionidae	Spiophanes	bombyx	United States	California	San Francisco County
animalia	annelida	spionidae	Pseudopolydora	kempi	United States	California	Alameda County
animalia	annelida	spionidae	Polydora	cornuta	United States	California	San Mateo County
animalia	annelida	spionidae	Scolelepis	squamata	United States	California	San Francisco County
animalia	annelida	spionidae	Scolelepis	squamata	United States	California	Alameda County
animalia	annelida	spionidae	Malacoceros	laevicornis	United States	Florida	St. Lucie County
animalia	annelida	spionidae	Polydora	cornuta	United States	California	Alameda County
animalia	annelida	spionidae	Prionospio	cirrifera	Mexico	Sinaloa	Guasave
animalia	annelida	spionidae	Scolelepis	texana	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Streblospio	benedicti	Mexico	Tamaulipas	San Fernando
animalia	annelida	spionidae	Spiophanes	berkeleyorum	United States	Washington	King County
animalia	annelida	spionidae	Polydora	websteri	Mexico	Veracruz De Ignacio De La Llave	Alto Lucero De Gutierrez Barrios
animalia	annelida	spionidae	Nerine	cirratulus	United States	California	Marin County
animalia	annelida	spionidae	Prionospio	heterobranchia	United States	Florida	Pinellas County
animalia	annelida	spionidae	Scolelepis	squamata	Mexico	Baja California Sur	La Paz
animalia	annelida	spionidae	Morants	duplex	Mexico	Guerrero	La Union De Isidoro Montes De Oca
animalia	annelida	spionidae	Aonides	paucibranchiata	Mexico	Yucatan	Ixil
animalia	annelida	spionidae	Dipolydora	socialis	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Dipolydora	socialis	United States	California	San Francisco County
animalia	annelida	spionidae	Prionospio	heterobranchia	Mexico	Tamaulipas	San Fernando
animalia	annelida	spionidae	Pseudopolydora	paucibranchiata	United States	California	San Francisco County
animalia	annelida	spionidae	Prionospio	filiformis	Mexico	Yucatan	Progreso
animalia	annelida	spionidae	Spio	maculata	United States	California	Los Angeles County
animalia	annelida	spionidae	Polydora	cornuta	United States	California	Marin County
animalia	annelida	spionidae	Dipolydora	caulleryi	United States	Oregon	Coos County
animalia	annelida	spionidae	Streblospio	benedicti	United States	California	Alameda County
animalia	annelida	spionidae	Scolelepis	acuta	United States	California	San Luis Obispo County
animalia	annelida	spionidae	Pseudopolydora	paucibranchiata	United States	California	San Mateo County
animalia	annelida	spionidae	Morants	duplex	United States	California	Santa Cruz County
animalia	annelida	spionidae	Spiophanes	bombyx	United States	California	Santa Barbara County
animalia	annelida	spionidae	Paraprionospio	pinnata	United States	Washington	Whatcom County
animalia	annelida	spionidae	Paraprionospio	alata	United States	California	San Francisco County
animalia	annelida	spionidae	Polydora	websteri	Mexico	Veracruz De Ignacio De La Llave	Veracruz
animalia	annelida	spionidae	Malacoceros	indicus	Mexico	Sinaloa	Ahome
animalia	annelida	spionidae	Laonice	lemniscata	Australia	Western Australia	Two Rocks
animalia	annelida	spionidae	Spiophanes	bombyx	United States	Florida	Pinellas County
animalia	annelida	spionidae	Paraprionospio	pinnata	Brasil	Rio De Janeiro	Rio De Janeiro
animalia	annelida	spionidae	Spiophanes	bombyx	United States	Florida	St. Lucie County
animalia	annelida	spionidae	Streblospio	sp.	Mexico	Veracruz De Ignacio De La Llave	Tamiahua
animalia	annelida	spionidae	Spio	pettiboneae	United States	Florida	Escambia
animalia	annelida	spionidae	Dipolydora	socialis	United States	California	Los Angeles County
animalia	annelida	spionidae	Pseudopolydora	kempi	Mexico	Veracruz De Ignacio De La Llave	Veracruz
animalia	annelida	spionidae	Pseudopolydora	kempi	Mexico	Veracruz De Ignacio De La Llave	Actopan
animalia	annelida	spionidae	Boccardia	pugettensis	United States	Washington	Island County
animalia	annelida	spionidae	Prionospio	cirrifera	United States	Washington	King County
animalia	annelida	spionidae	Streblospio	benedicti	United States	California	Los Angeles County
animalia	annelida	spionidae	Scolelepis	acuta	United States	California	Ventura County
animalia	annelida	spionidae	Pseudopolydora	kempi	United States	California	Solano County
animalia	annelida	spionidae	Paraprionospio	pinnata	United States	California	Santa Barbara County
animalia	annelida	spionidae	Laonice	cirrata	United States	Washington	King County
animalia	annelida	spionidae	Morants	duplex	Mexico	Sinaloa	Guasave
animalia	annelida	spionidae	Scolecolepides	viridis	United States	New Jersey	Cape May County
animalia	annelida	spionidae	Malacoceros	indicus	Mexico	Baja California Sur	La Paz
animalia	annelida	spionidae	Prionospio	cirrifera	Mexico	Guerrero	La Union De Isidoro Montes De Oca
animalia	annelida	spionidae	Polydora	cornuta	United States	Massachusetts	Barnstable County
animalia	annelida	spionidae	Aonidella	insolita	Australia	Western Australia	Shark Bay
animalia	annelida	spionidae	Prionospio	pygmaeus	United States	Florida	Escambia
animalia	annelida	spionidae	Spiophanes	bombyx	United States	Florida	Escambia
animalia	annelida	spionidae	Polydora	websteri	Mexico	Tamaulipas	Soto La Marina
animalia	annelida	spionidae	Dipolydora	socialis	Mexico	Nayarit	Tecuala
animalia	annelida	spionidae	Scolelepis	squamata	United States	California	Contra Costa County
animalia	annelida	spionidae	Spio	pacifica	Mexico	Baja California Sur	La Paz
animalia	annelida	spionidae	Laonice	cirrata	United States	California	Santa Barbara County
animalia	annelida	spionidae	Carazziella	citrona	United States	California	Santa Cruz County
animalia	annelida	spionidae	Prionospio	lighti	Mexico	Baja California	Tijuana
animalia	annelida	spionidae	Scolelepis	texana	United States	Florida	Escambia
animalia	annelida	spionidae	Pseudopolydora	kempi	United States	California	San Mateo County
animalia	annelida	spionidae	Laonice	appellofi	United States	California	Santa Barbara County
animalia	annelida	spionidae	Prionospio	steenstrupi	United States	California	San Francisco County
animalia	annelida	spionidae	Paraprionospio	pinnata	Mexico	Guerrero	La Union De Isidoro Montes De Oca
animalia	annelida	spionidae	Paraprionospio	alata	United States	Washington	King County
animalia	annelida	spionidae	Polydora	cornuta	United States	California	Los Angeles County
animalia	annelida	spionidae	Spiophanes	japonicum	Australia	Western Australia	Ningaloo
animalia	annelida	spionidae	Polydora	limicola	United States	California	Los Angeles County
animalia	annelida	spionidae	Aonidella	cirrobranchiata	Mexico	Yucatan	Progreso
animalia	annelida	spionidae	Spiophanes	kroyeri	Mexico	Baja California	Tijuana
animalia	annelida	spionidae	Polydora	cornuta	United States	Connecticut	New Haven County
animalia	annelida	spionidae	Scolelepis	goodbodyi	Brasil	Rio De Janeiro	Angra Dos Reis
animalia	annelida	spionidae	Scolelepis	squamata	United States	California	San Mateo County
animalia	annelida	spionidae	Prionospio	pygmaeus	United States	California	San Francisco County
animalia	annelida	spionidae	Microspio	pigmentata	Mexico	Yucatan	Progreso
animalia	annelida	spionidae	Polydora	alloporis	United States	California	Monterey County
animalia	annelida	spionidae	Prionospio	heterobranchia	United States	Florida	Manatee County
animalia	annelida	spionidae	Prionospio	pygmaeus	United States	California	San Mateo County
animalia	annelida	spionidae	Prionospio	pygmaeus	United States	California	Santa Cruz County
animalia	annelida	spionidae	Paraprionospio	pinnata	Mexico	Tamaulipas	Tampico
animalia	annelida	spionidae	Polydora	cornuta	United States	California	Contra Costa County
animalia	annelida	spionidae	Aonidella	insolita	Australia	Western Australia	Kalbarri
animalia	annelida	spionidae	Spiophanes	bombyx	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Pseudopolydora	paucibranchiata	United States	California	Los Angeles County
animalia	annelida	spionidae	Dipolydora	commensalis	United States	California	Orange County
animalia	annelida	spionidae	Pygospio	californica	United States	California	San Luis Obispo County
animalia	annelida	spionidae	Dipolydora	anatentaculata	Mexico	Nayarit	Tecuala
animalia	annelida	spionidae	Scolelepis	texana	United States	Florida	Levy County
animalia	annelida	spionidae	Paraprionospio	pinnata	United States	California	Los Angeles County
animalia	annelida	spionidae	Polydora	websteri	Mexico	Baja California Sur	La Paz
animalia	annelida	spionidae	Prionospio	cirrifera	United States	California	Los Angeles County
animalia	annelida	spionidae	Spio	pettiboneae	United States	Florida	Manatee County
animalia	annelida	spionidae	Prionospio	malmgreni	United States	Washington	King County
animalia	annelida	spionidae	Prionospio	steenstrupi	United States	Washington	King County
animalia	annelida	spionidae	Pseudomalacoceros	dicha	Mexico	Sonora	Guaymas
animalia	annelida	spionidae	Boccardia	pugettensis	United States	Oregon	Coos County
animalia	annelida	spionidae	Malacoceros	vanderhorsti	Mexico	Veracruz De Ignacio De La Llave	Tamiahua
animalia	annelida	spionidae	Spio	maculata	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Dipolydora	socialis	United States	California	Santa Cruz County
animalia	annelida	spionidae	Prionospio	pygmaeus	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Malacoceros	indicus	French Polynesia	Society Islands	Moorea Island
animalia	annelida	spionidae	Laonice	cirrata	United States	California	San Francisco County
animalia	annelida	spionidae	Streblospio	benedicti	United States	California	Santa Clara County
animalia	annelida	spionidae	Prionospio	heterobranchia	Mexico	Tamaulipas	Matamoros
animalia	annelida	spionidae	Prionospio	dayi	Brasil	Rio De Janeiro	Rio De Janeiro
animalia	annelida	spionidae	Prionospio	cirrifera	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Pseudopolydora	paucibranchiata	United States	California	Marin County
animalia	annelida	spionidae	Boccardia	truncata	United States	California	Marin County
animalia	annelida	spionidae	Streblospio	benedicti	United States	Florida	Pinellas County
animalia	annelida	spionidae	Polydora	ciliata	United States	Connecticut	New Haven County
animalia	annelida	spionidae	Boccardia	tricuspa	United States	California	Santa Barbara County
animalia	annelida	spionidae	Pseudopolydora	kempi	United States	California	San Francisco County
animalia	annelida	spionidae	Boccardia	proboscidea	United States	California	Marin County
animalia	annelida	spionidae	Boccardiella	hamata	United States	California	Contra Costa County
animalia	annelida	spionidae	Paraprionospio	pinnata	United States	Florida	Manatee County
animalia	annelida	spionidae	Prionospio	malmgreni	United States	California	Santa Cruz County
animalia	annelida	spionidae	Boccardiella	ligerica	United States	California	Santa Clara County
animalia	annelida	spionidae	Spio	pacifica	Mexico	Sinaloa	Mazatlan
animalia	annelida	spionidae	Streblospio	benedicti	United States	California	Solano County
animalia	annelida	spionidae	Dipolydora	socialis	United States	Florida	Hillsborough County
animalia	annelida	spionidae	Boccardia	proboscidea	United States	California	San Mateo County
animalia	annelida	spionidae	Paraprionospio	pinnata	United States	Florida	Hillsborough County
animalia	annelida	spionidae	Polydora	cornuta	Mexico	Guerrero	La Union De Isidoro Montes De Oca
animalia	annelida	spionidae	Polydora	websteri	Mexico	Tamaulipas	San Fernando
animalia	annelida	spionidae	Paraprionospio	pinnata	Mexico	Sinaloa	Ahome
animalia	annelida	spionidae	Carazziella	calafia	United States	California	Monterey County
animalia	annelida	spionidae	Prionospio	cirrifera	Mexico	Veracruz De Ignacio De La Llave	Tampico Alto
animalia	annelida	spionidae	Pygospio	elegans	United States	Massachusetts	Dukes County
animalia	annelida	spionidae	Spiophanes	bombyx	Mexico	Veracruz De Ignacio De La Llave	Tampico Alto
animalia	annelida	spionidae	Prionospio	cirrifera	United States	California	Santa Barbara County
animalia	annelida	spionidae	Polydora	magna	United States	California	Monterey County
animalia	annelida	spionidae	Prionospio	pygmaeus	Mexico	Baja California	Tijuana
animalia	annelida	spionidae	Morants	duplex	Mexico	Baja California	Tijuana
animalia	annelida	spionidae	Polydora	cornuta	United States	Massachusetts	Plymouth
animalia	annelida	spionidae	Aonidella	insolita	Australia	Western Australia	Point Cloates
animalia	annelida	spionidae	Prionospio	cirrifera	United States	California	Santa Cruz County
animalia	annelida	spionidae	Spiophanes	japonicum	Australia	Western Australia	Two Rocks
animalia	annelida	spionidae	Spiophanes	berkeleyorum	United States	California	Santa Cruz County
animalia	annelida	spionidae	Dipolydora	socialis	Mexico	Sinaloa	Mazatlan
animalia	annelida	spionidae	Scolelepis	squamata	United States	California	Santa Barbara County
animalia	annelida	spionidae	Scolecolepides	viridis	United States	Connecticut	New Haven County
animalia	annelida	spionidae	Prionospio	cirrifera	Mexico	Veracruz De Ignacio De La Llave	Tamiahua
animalia	annelida	spionidae	Minuspio	sp.	Brasil	Bahia	Caravelas
animalia	annelida	spionidae	Prionospio	heterobranchia	Mexico	Sinaloa	Mazatlan
animalia	annelida	spionidae	Prionospio	perkinsi	United States	Florida	Pinellas County
animalia	annelida	spionidae	Paraprionospio	pinnata	United States	Florida	Escambia
animalia	annelida	spionidae	Microspio	microcera	United States	California	Santa Barbara County
animalia	annelida	spionidae	Polydora	websteri	United States	North Carolina	Brunswick County
animalia	annelida	spionidae	Prionospio	pygmaeus	United States	Florida	St. Lucie County
animalia	annelida	spionidae	Prionospio	malmgreni	United States	California	Monterey County
animalia	annelida	spionidae	Streblospio	benedicti	United States	Florida	Escambia
animalia	annelida	spionidae	Dipolydora	bidentata	United States	California	Santa Barbara County
animalia	annelida	spionidae	Microspio	pigmentata	United States	Florida	St. Lucie County
animalia	annelida	spionidae	Nerine	agilis	United States	Florida	Levy County
animalia	annelida	spionidae	Spiophanes	berkeleyorum	United States	California	Ventura County
animalia	annelida	spionidae	Dipolydora	caulleryi	United States	Washington	King County
animalia	annelida	spionidae	Polydora	cornuta	United States	Florida	Escambia
