kingdom	phylum	family	genus	specificepithet	country	stateprovince	county
animalia	annelida	nereididae	Nereis	vexillosa	United States	Washington	King County
animalia	annelida	nereididae	Nereis	pelagica	Mexico	Tamaulipas	Altamira
animalia	annelida	nereididae	Nereis	vexillosa	United States	Washington	Thurston County
animalia	annelida	nereididae	Ceratonereis	mirabilis	Mexico	Baja California Sur	La Paz
animalia	annelida	nereididae	Platynereis	dumerilii	Mexico	Veracruz De Ignacio De La Llave	Ozuluama De Mascareñas
animalia	annelida	nereididae	Perinereis	elenacasoi	Mexico	Veracruz De Ignacio De La Llave	Tuxpan
animalia	annelida	nereididae	Alitta	virens	United States	Washington	Skagit County
animalia	annelida	nereididae	Alitta	brandti	United States	California	Ventura County
animalia	annelida	nereididae	Ceratonereis	irritabilis	United States	Florida	St. Lucie County
animalia	annelida	nereididae	Nereis	pelagica	United States	California	Marin County
animalia	annelida	nereididae	Neanthes	sp.	Brasil	Ceará	Caucaia
animalia	annelida	nereididae	Neanthes	virens	United States	Massachusetts	Norfolk
animalia	annelida	spionidae	Polydora	cornuta	United States	California	Santa Clara County
animalia	annelida	spionidae	Dipolydora	commensalis	United States	California	San Diego
animalia	annelida	spionidae	Polydora	cornuta	United States	California	Sonoma County
animalia	annelida	spionidae	Prionospio	heterobranchia	United States	Massachusetts	Dukes County
animalia	annelida	spionidae	Morants	duplex	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Paraprionospio	pinnata	Mexico	Veracruz De Ignacio De La Llave	Tampico Alto
animalia	annelida	spionidae	Dipolydora	caulleryi	United States	California	San Mateo County
animalia	annelida	spionidae	Boccardia	proboscidea	United States	California	Santa Barbara County
animalia	annelida	spionidae	Paraprionospio	alata	United States	Washington	Thurston County
animalia	annelida	spionidae	Streblospio	benedicti	United States	California	San Mateo County
animalia	annelida	spionidae	Spiophanes	bombyx	Mexico	Baja California	Tijuana
animalia	annelida	spionidae	Paraprionospio	pinnata	Mexico	Baja California	Tijuana
animalia	annelida	spionidae	Prionospio	pygmaeus	Mexico	Guerrero	La Union De Isidoro Montes De Oca
animalia	annelida	spionidae	Prionospio	heterobranchia	Mexico	Baja California Sur	La Paz
animalia	annelida	spionidae	Spiophanes	bombyx	United States	Oregon	Coos County
animalia	annelida	spionidae	Spiophanes	berkeleyorum	United States	California	San Mateo County
animalia	annelida	spionidae	Dipolydora	caulleryi	Mexico	Yucatan	Ixil
animalia	annelida	spionidae	Dipolydora	caulleryi	Mexico	Yucatan	Progreso
animalia	annelida	spionidae	Streblospio	benedicti	United States	California	Sonoma County
animalia	annelida	spionidae	Boccardiella	hamata	United States	California	Los Angeles County
animalia	annelida	spionidae	Spiophanes	wigleyi	Australia	Western Australia	Jurien Bay
animalia	annelida	spionidae	Streblospio	benedicti	United States	California	Contra Costa County
animalia	annelida	spionidae	Prionospio	steenstrupi	Mexico	Baja California	Tijuana
animalia	annelida	spionidae	Pseudopolydora	kempi	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Streblospio	benedicti	United States	California	Marin County
animalia	annelida	spionidae	Prionospio	cirrifera	Mexico	Veracruz De Ignacio De La Llave	Ozuluama De Mascareñas
animalia	annelida	spionidae	Polydora	cornuta	United States	Massachusetts	Essex County
animalia	annelida	spionidae	Streblospio	benedicti	Mexico	Sinaloa	Mazatlan
animalia	annelida	spionidae	Streblospio	benedicti	United States	California	San Francisco County
animalia	annelida	spionidae	Paraprionospio	pinnata	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Morants	duplex	Mexico	Yucatan	Progreso
animalia	annelida	spionidae	Prionospio	pygmaeus	Mexico	Sinaloa	Mazatlan
animalia	annelida	spionidae	Streblospio	benedicti	United States	Connecticut	New Haven County
animalia	annelida	spionidae	Carazziella	hobsonae	United States	Florida	Pinellas County
animalia	annelida	spionidae	Polydora	traces	United States	Maryland	Calvert County
animalia	annelida	spionidae	Pseudopolydora	kempi	United States	California	Marin County
animalia	annelida	spionidae	Streblospio	benedicti	United States	California	Napa County
animalia	annelida	spionidae	Scolecolepides	viridis	United States	Massachusetts	Barnstable County
animalia	annelida	spionidae	Paraprionospio	alata	United States	Oregon	Coos County
animalia	annelida	spionidae	Paraprionospio	pinnata	Mexico	Veracruz De Ignacio De La Llave	Tamiahua
animalia	annelida	spionidae	Pseudopolydora	paucibranchiata	United States	California	Alameda County
animalia	annelida	spionidae	Aonides	paucibranchiata	Mexico	Yucatan	Progreso
animalia	annelida	spionidae	Dipolydora	socialis	United States	California	San Mateo County
animalia	annelida	spionidae	Prionospio	steenstrupi	Mexico	Guerrero	La Union De Isidoro Montes De Oca
animalia	annelida	spionidae	Microspio	microcera	United States	California	Los Angeles County
animalia	annelida	spionidae	Streblospio	benedicti	Mexico	Tamaulipas	Tampico
animalia	annelida	spionidae	Dipolydora	socialis	United States	Virginia	Accomack County
animalia	annelida	spionidae	Spiophanes	bombyx	Mexico	Guerrero	La Union De Isidoro Montes De Oca
animalia	annelida	spionidae	Pseudopolydora	kempi	United States	California	Santa Clara County
animalia	annelida	spionidae	Prionospio	malmgreni	Mexico	Sinaloa	Mazatlan
animalia	annelida	spionidae	Streblospio	benedicti	Mexico	Sonora	Guaymas
animalia	annelida	spionidae	Polydora	cornuta	United States	California	San Francisco County
animalia	annelida	spionidae	Streblospio	benedicti	United States	Massachusetts	Dukes County
animalia	annelida	spionidae	Dipolydora	caulleryi	United States	California	Contra Costa County
animalia	annelida	spionidae	Spio	sp.	United States	Hawaii	Honolulu County
animalia	annelida	spionidae	Polydora	cornuta	United States	Massachusetts	Dukes County
animalia	annelida	spionidae	Spiophanes	bombyx	United States	California	San Francisco County
animalia	annelida	spionidae	Pseudopolydora	kempi	United States	California	Alameda County
animalia	annelida	spionidae	Polydora	cornuta	United States	California	San Mateo County
animalia	annelida	spionidae	Scolelepis	squamata	United States	California	San Francisco County
animalia	annelida	spionidae	Scolelepis	squamata	United States	California	Alameda County
animalia	annelida	spionidae	Malacoceros	laevicornis	United States	Florida	St. Lucie County
animalia	annelida	spionidae	Polydora	cornuta	United States	California	Alameda County
animalia	annelida	spionidae	Prionospio	cirrifera	Mexico	Sinaloa	Guasave
animalia	annelida	spionidae	Scolelepis	texana	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Streblospio	benedicti	Mexico	Tamaulipas	San Fernando
animalia	annelida	spionidae	Spiophanes	berkeleyorum	United States	Washington	King County
animalia	annelida	spionidae	Polydora	websteri	Mexico	Veracruz De Ignacio De La Llave	Alto Lucero De Gutierrez Barrios
animalia	annelida	spionidae	Nerine	cirratulus	United States	California	Marin County
animalia	annelida	spionidae	Prionospio	heterobranchia	United States	Florida	Pinellas County
animalia	annelida	spionidae	Scolelepis	squamata	Mexico	Baja California Sur	La Paz
animalia	annelida	spionidae	Morants	duplex	Mexico	Guerrero	La Union De Isidoro Montes De Oca
animalia	annelida	spionidae	Aonides	paucibranchiata	Mexico	Yucatan	Ixil
animalia	annelida	spionidae	Dipolydora	socialis	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Dipolydora	socialis	United States	California	San Francisco County
animalia	annelida	spionidae	Prionospio	heterobranchia	Mexico	Tamaulipas	San Fernando
animalia	annelida	spionidae	Pseudopolydora	paucibranchiata	United States	California	San Francisco County
animalia	annelida	spionidae	Prionospio	filiformis	Mexico	Yucatan	Progreso
animalia	annelida	spionidae	Spio	maculata	United States	California	Los Angeles County
animalia	annelida	spionidae	Polydora	cornuta	United States	California	Marin County
animalia	annelida	spionidae	Dipolydora	caulleryi	United States	Oregon	Coos County
animalia	annelida	spionidae	Streblospio	benedicti	United States	California	Alameda County
animalia	annelida	spionidae	Scolelepis	acuta	United States	California	San Luis Obispo County
animalia	annelida	spionidae	Pseudopolydora	paucibranchiata	United States	California	San Mateo County
animalia	annelida	spionidae	Morants	duplex	United States	California	Santa Cruz County
animalia	annelida	spionidae	Spiophanes	bombyx	United States	California	Santa Barbara County
animalia	annelida	spionidae	Paraprionospio	pinnata	United States	Washington	Whatcom County
animalia	annelida	spionidae	Paraprionospio	alata	United States	California	San Francisco County
animalia	annelida	spionidae	Polydora	websteri	Mexico	Veracruz De Ignacio De La Llave	Veracruz
animalia	annelida	spionidae	Malacoceros	indicus	Mexico	Sinaloa	Ahome
animalia	annelida	spionidae	Laonice	lemniscata	Australia	Western Australia	Two Rocks
animalia	annelida	spionidae	Spiophanes	bombyx	United States	Florida	Pinellas County
animalia	annelida	spionidae	Paraprionospio	pinnata	Brasil	Rio De Janeiro	Rio De Janeiro
animalia	annelida	spionidae	Spiophanes	bombyx	United States	Florida	St. Lucie County
animalia	annelida	spionidae	Streblospio	sp.	Mexico	Veracruz De Ignacio De La Llave	Tamiahua
animalia	annelida	spionidae	Spio	pettiboneae	United States	Florida	Escambia
animalia	annelida	spionidae	Dipolydora	socialis	United States	California	Los Angeles County
animalia	annelida	spionidae	Pseudopolydora	kempi	Mexico	Veracruz De Ignacio De La Llave	Veracruz
animalia	annelida	spionidae	Pseudopolydora	kempi	Mexico	Veracruz De Ignacio De La Llave	Actopan
animalia	annelida	spionidae	Boccardia	pugettensis	United States	Washington	Island County
animalia	annelida	spionidae	Prionospio	cirrifera	United States	Washington	King County
animalia	annelida	spionidae	Streblospio	benedicti	United States	California	Los Angeles County
animalia	annelida	spionidae	Scolelepis	acuta	United States	California	Ventura County
animalia	annelida	spionidae	Pseudopolydora	kempi	United States	California	Solano County
animalia	annelida	spionidae	Paraprionospio	pinnata	United States	California	Santa Barbara County
animalia	annelida	spionidae	Laonice	cirrata	United States	Washington	King County
animalia	annelida	spionidae	Morants	duplex	Mexico	Sinaloa	Guasave
animalia	annelida	spionidae	Scolecolepides	viridis	United States	New Jersey	Cape May County
animalia	annelida	spionidae	Malacoceros	indicus	Mexico	Baja California Sur	La Paz
animalia	annelida	spionidae	Prionospio	cirrifera	Mexico	Guerrero	La Union De Isidoro Montes De Oca
animalia	annelida	spionidae	Polydora	cornuta	United States	Massachusetts	Barnstable County
animalia	annelida	spionidae	Aonidella	insolita	Australia	Western Australia	Shark Bay
animalia	annelida	spionidae	Prionospio	pygmaeus	United States	Florida	Escambia
animalia	annelida	spionidae	Spiophanes	bombyx	United States	Florida	Escambia
animalia	annelida	spionidae	Polydora	websteri	Mexico	Tamaulipas	Soto La Marina
animalia	annelida	spionidae	Dipolydora	socialis	Mexico	Nayarit	Tecuala
animalia	annelida	spionidae	Scolelepis	squamata	United States	California	Contra Costa County
animalia	annelida	spionidae	Spio	pacifica	Mexico	Baja California Sur	La Paz
animalia	annelida	spionidae	Laonice	cirrata	United States	California	Santa Barbara County
animalia	annelida	spionidae	Carazziella	citrona	United States	California	Santa Cruz County
animalia	annelida	spionidae	Prionospio	lighti	Mexico	Baja California	Tijuana
animalia	annelida	spionidae	Scolelepis	texana	United States	Florida	Escambia
animalia	annelida	spionidae	Pseudopolydora	kempi	United States	California	San Mateo County
animalia	annelida	spionidae	Laonice	appellofi	United States	California	Santa Barbara County
animalia	annelida	spionidae	Prionospio	steenstrupi	United States	California	San Francisco County
animalia	annelida	spionidae	Paraprionospio	pinnata	Mexico	Guerrero	La Union De Isidoro Montes De Oca
animalia	annelida	spionidae	Paraprionospio	alata	United States	Washington	King County
animalia	annelida	spionidae	Polydora	cornuta	United States	California	Los Angeles County
animalia	annelida	spionidae	Spiophanes	japonicum	Australia	Western Australia	Ningaloo
animalia	annelida	spionidae	Polydora	limicola	United States	California	Los Angeles County
animalia	annelida	spionidae	Aonidella	cirrobranchiata	Mexico	Yucatan	Progreso
animalia	annelida	spionidae	Spiophanes	kroyeri	Mexico	Baja California	Tijuana
animalia	annelida	spionidae	Polydora	cornuta	United States	Connecticut	New Haven County
animalia	annelida	spionidae	Scolelepis	goodbodyi	Brasil	Rio De Janeiro	Angra Dos Reis
animalia	annelida	spionidae	Scolelepis	squamata	United States	California	San Mateo County
animalia	annelida	spionidae	Prionospio	pygmaeus	United States	California	San Francisco County
animalia	annelida	spionidae	Microspio	pigmentata	Mexico	Yucatan	Progreso
animalia	annelida	spionidae	Polydora	alloporis	United States	California	Monterey County
animalia	annelida	spionidae	Prionospio	heterobranchia	United States	Florida	Manatee County
animalia	annelida	spionidae	Prionospio	pygmaeus	United States	California	San Mateo County
animalia	annelida	spionidae	Prionospio	pygmaeus	United States	California	Santa Cruz County
animalia	annelida	spionidae	Paraprionospio	pinnata	Mexico	Tamaulipas	Tampico
animalia	annelida	spionidae	Polydora	cornuta	United States	California	Contra Costa County
animalia	annelida	spionidae	Aonidella	insolita	Australia	Western Australia	Kalbarri
animalia	annelida	spionidae	Spiophanes	bombyx	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Pseudopolydora	paucibranchiata	United States	California	Los Angeles County
animalia	annelida	spionidae	Dipolydora	commensalis	United States	California	Orange County
animalia	annelida	spionidae	Pygospio	californica	United States	California	San Luis Obispo County
animalia	annelida	spionidae	Dipolydora	anatentaculata	Mexico	Nayarit	Tecuala
animalia	annelida	spionidae	Scolelepis	texana	United States	Florida	Levy County
animalia	annelida	spionidae	Paraprionospio	pinnata	United States	California	Los Angeles County
animalia	annelida	spionidae	Polydora	websteri	Mexico	Baja California Sur	La Paz
animalia	annelida	spionidae	Prionospio	cirrifera	United States	California	Los Angeles County
animalia	annelida	spionidae	Spio	pettiboneae	United States	Florida	Manatee County
animalia	annelida	spionidae	Prionospio	malmgreni	United States	Washington	King County
animalia	annelida	spionidae	Prionospio	steenstrupi	United States	Washington	King County
animalia	annelida	spionidae	Pseudomalacoceros	dicha	Mexico	Sonora	Guaymas
animalia	annelida	spionidae	Boccardia	pugettensis	United States	Oregon	Coos County
animalia	annelida	spionidae	Malacoceros	vanderhorsti	Mexico	Veracruz De Ignacio De La Llave	Tamiahua
animalia	annelida	spionidae	Spio	maculata	Mexico	Baja California Sur	Comondu
animalia	annelida	spionidae	Dipolydora	socialis	United States	California	Santa Cruz County
